filename,Description,Sample_ID_for_Data_Sharing_and_Public_Release,Tissue,Hippocampus Group
GTEX-ZE7O-0011-R7a-SM-AFUL8.mCC_neg.small_smooth.bw,Methylation values for CC (negative strand) using small smoothing parameters.,GTEX-ZE7O-0011-R7a-SM-AFUL8,Brain - Putamen (basal ganglia),
GTEX-ZE7O-0011-R7a-SM-AFUL8.mCC_pos.small_smooth.bw,Methylation values for CC (positive strand) using small smoothing parameters.,GTEX-ZE7O-0011-R7a-SM-AFUL8,Brain - Putamen (basal ganglia),
GTEX-ZE7O-0011-R7a-SM-AFUL8.mCG.large_smooth.bw,Methylation values for CG using large smoothing parameters.,GTEX-ZE7O-0011-R7a-SM-AFUL8,Brain - Putamen (basal ganglia),
GTEX-ZE7O-0011-R7a-SM-AFUL8.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-ZE7O-0011-R7a-SM-AFUL8,Brain - Putamen (basal ganglia),
GTEX-ZE7O-0011-R7a-SM-AFUL8.mCT_neg.small_smooth.bw,Methylation values for CT (negative strand) using small smoothing parameters.,GTEX-ZE7O-0011-R7a-SM-AFUL8,Brain - Putamen (basal ganglia),
GTEX-ZE7O-0011-R7a-SM-AFUL8.mCT_pos.small_smooth.bw,Methylation values for CT (positive strand) using small smoothing parameters.,GTEX-ZE7O-0011-R7a-SM-AFUL8,Brain - Putamen (basal ganglia),
GTEX-ZUA1-0011-R7b-SM-AFUP4.mCA_neg.small_smooth.bw,Methylation values for CA (negative strand) using small smoothing parameters.,GTEX-ZUA1-0011-R7b-SM-AFUP4,Brain - Putamen (basal ganglia),
GTEX-ZUA1-0011-R7b-SM-AFUP4.mCA_pos.small_smooth.bw,Methylation values for CA (positive strand) using small smoothing parameters.,GTEX-ZUA1-0011-R7b-SM-AFUP4,Brain - Putamen (basal ganglia),
GTEX-ZUA1-0011-R7b-SM-AFUP4.mCC_neg.small_smooth.bw,Methylation values for CC (negative strand) using small smoothing parameters.,GTEX-ZUA1-0011-R7b-SM-AFUP4,Brain - Putamen (basal ganglia),
GTEX-ZUA1-0011-R7b-SM-AFUP4.mCC_pos.small_smooth.bw,Methylation values for CC (positive strand) using small smoothing parameters.,GTEX-ZUA1-0011-R7b-SM-AFUP4,Brain - Putamen (basal ganglia),
GTEX-ZUA1-0011-R7b-SM-AFUP4.mCG.large_smooth.bw,Methylation values for CG using large smoothing parameters.,GTEX-ZUA1-0011-R7b-SM-AFUP4,Brain - Putamen (basal ganglia),
GTEX-ZUA1-0011-R7b-SM-AFUP4.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-ZUA1-0011-R7b-SM-AFUP4,Brain - Putamen (basal ganglia),
GTEX-ZUA1-0011-R7b-SM-AFUP4.mCT_neg.small_smooth.bw,Methylation values for CT (negative strand) using small smoothing parameters.,GTEX-ZUA1-0011-R7b-SM-AFUP4,Brain - Putamen (basal ganglia),
GTEX-ZUA1-0011-R7b-SM-AFUP4.mCT_pos.small_smooth.bw,Methylation values for CT (positive strand) using small smoothing parameters.,GTEX-ZUA1-0011-R7b-SM-AFUP4,Brain - Putamen (basal ganglia),
GTEX-11WQC-0626-SM-ATE5Y.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-11WQC-0626-SM-ATE5Y,Lung,
GTEX-12ZZY-0926-SM-ATE5I.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-12ZZY-0926-SM-ATE5I,Lung,
GTEX-13FHP-0726-SM-ATE5L.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13FHP-0726-SM-ATE5L,Lung,
GTEX-13JUV-0526-SM-ATE32.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13JUV-0526-SM-ATE32,Lung,
GTEX-13N2G-0826-SM-ATE5H.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13N2G-0826-SM-ATE5H,Lung,
GTEX-13NYS-1626-SM-ATE6E.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13NYS-1626-SM-ATE6E,Lung,
GTEX-13NZA-1426-SM-ATE4G.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13NZA-1426-SM-ATE4G,Lung,
GTEX-13O3Q-0526-SM-ATE3X.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13O3Q-0526-SM-ATE3X,Lung,
GTEX-13OVH-1026-SM-ATE6I.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13OVH-1026-SM-ATE6I,Lung,
GTEX-P44H-1126-SM-ATE5B.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-P44H-1126-SM-ATE5B,Lung,
GTEX-QDT8-0926-SM-ATE63.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-QDT8-0926-SM-ATE63,Lung,
GTEX-T2IS-0526-SM-ATE62.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-T2IS-0526-SM-ATE62,Lung,
GTEX-X4XX-1026-SM-ATE47.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-X4XX-1026-SM-ATE47,Lung,
GTEX-ZE7O-0826-SM-ATE49.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-ZE7O-0826-SM-ATE49,Lung,
GTEX-ZVT3-0926-SM-ATE4U.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-ZVT3-0926-SM-ATE4U,Lung,
GTEX-12WSC-0826-SM-ATE4F.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-12WSC-0826-SM-ATE4F,Thyroid,
GTEX-12ZZY-0826-SM-ATE5V.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-12ZZY-0826-SM-ATE5V,Thyroid,
GTEX-1399T-0126-SM-ATE54.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-1399T-0126-SM-ATE54,Thyroid,
GTEX-139TS-0126-SM-ATE4O.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-139TS-0126-SM-ATE4O,Thyroid,
GTEX-13FHP-0926-SM-ATE4S.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13FHP-0926-SM-ATE4S,Thyroid,
GTEX-13FXS-0726-SM-ATE55.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13FXS-0726-SM-ATE55,Thyroid,
GTEX-13G51-1226-SM-ATE5J.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13G51-1226-SM-ATE5J,Thyroid,
GTEX-13N2G-0726-SM-ATE5O.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13N2G-0726-SM-ATE5O,Thyroid,
GTEX-13NZA-1026-SM-ATE5N.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13NZA-1026-SM-ATE5N,Thyroid,
GTEX-13O3O-0926-SM-ATE42.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13O3O-0926-SM-ATE42,Thyroid,
GTEX-13O3Q-0626-SM-ATE5T.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13O3Q-0626-SM-ATE5T,Thyroid,
GTEX-13OW7-0826-SM-ATE4R.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-13OW7-0826-SM-ATE4R,Thyroid,
GTEX-RU72-0126-SM-ATE6G.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-RU72-0126-SM-ATE6G,Thyroid,
GTEX-T2IS-0626-SM-ATE4Q.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-T2IS-0626-SM-ATE4Q,Thyroid,
GTEX-X4XX-0926-SM-ATE68.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-X4XX-0926-SM-ATE68,Thyroid,
GTEX-ZE7O-1126-SM-ATE4Z.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-ZE7O-1126-SM-ATE4Z,Thyroid,
GTEX-ZUA1-0926-SM-ATE6D.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-ZUA1-0926-SM-ATE6D,Thyroid,
GTEX-ZVT3-0726-SM-ATE5K.mCG.small_smooth.bw,Methylation values for CG using small smoothing parameters.,GTEX-ZVT3-0726-SM-ATE5K,Thyroid,
HC1.mCA_neg.small_smooth.bw,Averaged CA (negative strand) methylation values across samples in HC1 group using small smoothing parameters.,multiple,Brain - Hippocampus,HC1 - dentate gyrus
HC1.mCA_pos.small_smooth.bw,Averaged CA (positive strand) methylation values across samples in HC1 group using small smoothing parameters.,multiple,Brain - Hippocampus,HC1 - dentate gyrus
HC1.mCC_neg.small_smooth.bw,Averaged CC (negative strand) methylation values across samples in HC1 group using small smoothing parameters.,multiple,Brain - Hippocampus,HC1 - dentate gyrus
HC1.mCC_pos.small_smooth.bw,Averaged CC (positive strand) methylation values across samples in HC1 group using small smoothing parameters.,multiple,Brain - Hippocampus,HC1 - dentate gyrus
HC1.mCG.large_smooth.bw,Averaged CG methylation values across samples in HC1 group using large smoothing parameters.,multiple,Brain - Hippocampus,HC1 - dentate gyrus
HC1.mCG.small_smooth.bw,Averaged CG methylation values across samples in HC1 group using small smoothing parameters.,multiple,Brain - Hippocampus,HC1 - dentate gyrus
HC1.mCT_neg.small_smooth.bw,Averaged CT (negative strand) methylation values across samples in HC1 group using small smoothing parameters.,multiple,Brain - Hippocampus,HC1 - dentate gyrus
HC1.mCT_pos.small_smooth.bw,Averaged CT (positive strand) methylation values across samples in HC1 group using small smoothing parameters.,multiple,Brain - Hippocampus,HC1 - dentate gyrus
HC2.mCA_neg.small_smooth.bw,Averaged CA (negative strand) methylation values across samples in HC2 group using small smoothing parameters.,multiple,Brain - Hippocampus,HC2 - Hippocampus
HC2.mCA_pos.small_smooth.bw,Averaged CA (positive strand) methylation values across samples in HC2 group using small smoothing parameters.,multiple,Brain - Hippocampus,HC2 - Hippocampus
HC2.mCC_neg.small_smooth.bw,Averaged CC (negative strand) methylation values across samples in HC2 group using small smoothing parameters.,multiple,Brain - Hippocampus,HC2 - Hippocampus
HC2.mCC_pos.small_smooth.bw,Averaged CC (positive strand) methylation values across samples in HC2 group using small smoothing parameters.,multiple,Brain - Hippocampus,HC2 - Hippocampus
HC2.mCG.large_smooth.bw,Averaged CG methylation values across samples in HC2 group using large smoothing parameters.,multiple,Brain - Hippocampus,HC2 - Hippocampus
HC2.mCG.small_smooth.bw,Averaged CG methylation values across samples in HC2 group using small smoothing parameters.,multiple,Brain - Hippocampus,HC2 - Hippocampus
HC2.mCT_neg.small_smooth.bw,Averaged CT (negative strand) methylation values across samples in HC2 group using small smoothing parameters.,multiple,Brain - Hippocampus,HC2 - Hippocampus
HC2.mCT_pos.small_smooth.bw,Averaged CT (positive strand) methylation values across samples in HC2 group using small smoothing parameters.,multiple,Brain - Hippocampus,HC2 - Hippocampus
Lung.mCG.small_smooth.bw,Averaged methylation values for all Lung samples using small smoothing parameters.,multiple,Lung,
Lung.mCG.large_smooth.bw,Averaged methylation values for all Lung samples using large smoothing parameters.,multiple,Lung,
Thyroid.mCG.small_smooth.bw,Averaged methylation values for all Thyroid samples using small smoothing parameters.,multiple,Thyroid,
Thyroid.mCG.large_smooth.bw,Averaged methylation values for all Thyroid samples using large smoothing parameters.,multiple,Thyroid,
Basal_ganglia.mCA_neg.small_smooth.bw,Averaged CA (negative strand) methylation values across samples in Basal ganglia tissues using small smoothing parameters.,multiple,"Nucleus accumbens,Caudate,Putamen",
Basal_ganglia.mCA_pos.small_smooth.bw,Averaged CA (positive strand) methylation values across samples in Basal ganglia tissues using small smoothing parameters.,multiple,"Nucleus accumbens,Caudate,Putamen",
Basal_ganglia.mCC_neg.small_smooth.bw,Averaged CC (negative strand) methylation values across samples in Basal ganglia tissues using small smoothing parameters.,multiple,"Nucleus accumbens,Caudate,Putamen",
Basal_ganglia.mCC_pos.small_smooth.bw,Averaged CC (positive strand) methylation values across samples in Basal ganglia tissues using small smoothing parameters.,multiple,"Nucleus accumbens,Caudate,Putamen",
Basal_ganglia.mCG.large_smooth.bw,Averaged CG methylation values across samples in Basal ganglia tissues using large smoothing parameters.,multiple,"Nucleus accumbens,Caudate,Putamen",
Basal_ganglia.mCG.small_smooth.bw,Averaged CG methylation values across samples in Basal ganglia tissues using small smoothing parameters.,multiple,"Nucleus accumbens,Caudate,Putamen",
Basal_ganglia.mCT_neg.small_smooth.bw,Averaged CT (negative strand) methylation values across samples in Basal ganglia tissues using small smoothing parameters.,multiple,"Nucleus accumbens,Caudate,Putamen",
Basal_ganglia.mCT_pos.small_smooth.bw,Averaged CT (positive strand) methylation values across samples in Basal ganglia tissues using small smoothing parameters.,multiple,"Nucleus accumbens,Caudate,Putamen",
Brain_Amygdala.mCA_neg.small_smooth.bw,Averaged CA (negative strand) methylation values across samples in Amygdala samples using small smoothing parameters.,multiple,Brain - Amygdala,
Brain_Amygdala.mCA_pos.small_smooth.bw,Averaged CA (positive strand) methylation values across samples in Amygdala samples using small smoothing parameters.,multiple,Brain - Amygdala,
Brain_Amygdala.mCC_neg.small_smooth.bw,Averaged CC (negative strand) methylation values across samples in Amygdala samples using small smoothing parameters.,multiple,Brain - Amygdala,
Brain_Amygdala.mCC_pos.small_smooth.bw,Averaged CC (positive strand) methylation values across samples in Amygdala samples using small smoothing parameters.,multiple,Brain - Amygdala,
Brain_Amygdala.mCG.large_smooth.bw,Averaged CG methylation values across samples in Amygdala samples using large smoothing parameters.,multiple,Brain - Amygdala,
Brain_Amygdala.mCG.small_smooth.bw,Averaged CG methylation values across samples in Amygdala samples using small smoothing parameters.,multiple,Brain - Amygdala,
Brain_Amygdala.mCT_neg.small_smooth.bw,Averaged CT (negative strand) methylation values across samples in Amygdala samples using small smoothing parameters.,multiple,Brain - Amygdala,
Brain_Amygdala.mCT_pos.small_smooth.bw,Averaged CT (positive strand) methylation values across samples in Amygdala samples using small smoothing parameters.,multiple,Brain - Amygdala,
Brain_Anterior_cingulate_cortex_BA24.mCA_neg.small_smooth.bw,Averaged CA (negative strand) methylation values across samples in Anterior cingulate cortex (BA24) samples using small smoothing parameters.,multiple,Brain - Anterior cingulate cortex (BA24),
Brain_Anterior_cingulate_cortex_BA24.mCA_pos.small_smooth.bw,Averaged CA (positive strand) methylation values across samples in Anterior cingulate cortex (BA24) samples using small smoothing parameters.,multiple,Brain - Anterior cingulate cortex (BA24),
Brain_Anterior_cingulate_cortex_BA24.mCC_neg.small_smooth.bw,Averaged CC (negative strand) methylation values across samples in Anterior cingulate cortex (BA24) samples using small smoothing parameters.,multiple,Brain - Anterior cingulate cortex (BA24),
Brain_Anterior_cingulate_cortex_BA24.mCC_pos.small_smooth.bw,Averaged CC (positive strand) methylation values across samples in Anterior cingulate cortex (BA24) samples using small smoothing parameters.,multiple,Brain - Anterior cingulate cortex (BA24),
Brain_Anterior_cingulate_cortex_BA24.mCG.large_smooth.bw,Averaged CG methylation values across samples in Anterior cingulate cortex (BA24)samples using large smoothing parameters.,multiple,Brain - Anterior cingulate cortex (BA24),
Brain_Anterior_cingulate_cortex_BA24.mCG.small_smooth.bw,Averaged CG methylation values across samples in Anterior cingulate cortex (BA24) samples using small smoothing parameters.,multiple,Brain - Anterior cingulate cortex (BA24),
Brain_Anterior_cingulate_cortex_BA24.mCT_neg.small_smooth.bw,Averaged CT (negative strand) methylation values across samples in Anterior cingulate cortex (BA24) samples using small smoothing parameters.,multiple,Brain - Anterior cingulate cortex (BA24),
Brain_Anterior_cingulate_cortex_BA24.mCT_pos.small_smooth.bw,Averaged CT (positive strand) methylation values across samples in Anterior cingulate cortex (BA24) samples using small smoothing parameters.,multiple,Brain - Anterior cingulate cortex (BA24),
Brain_Caudate_basal_ganglia.mCA_neg.small_smooth.bw,Averaged CA (negative strand) methylation values across samples in Caudate samples using small smoothing parameters.,multiple,Brain - Caudate (basal ganglia),
Brain_Caudate_basal_ganglia.mCA_pos.small_smooth.bw,Averaged CA (positive strand) methylation values across samples in Caudate samples using small smoothing parameters.,multiple,Brain - Caudate (basal ganglia),
Brain_Caudate_basal_ganglia.mCC_neg.small_smooth.bw,Averaged CC (negative strand) methylation values across samples in Caudate samples using small smoothing parameters.,multiple,Brain - Caudate (basal ganglia),
Brain_Caudate_basal_ganglia.mCC_pos.small_smooth.bw,Averaged CC (positive strand) methylation values across samples in Caudate samples using small smoothing parameters.,multiple,Brain - Caudate (basal ganglia),
Brain_Caudate_basal_ganglia.mCG.large_smooth.bw,Averaged CG methylation values across samples in Caudate samples using large smoothing parameters.,multiple,Brain - Caudate (basal ganglia),
Brain_Caudate_basal_ganglia.mCG.small_smooth.bw,Averaged CG methylation values across samples in Caudate samples using small smoothing parameters.,multiple,Brain - Caudate (basal ganglia),
Brain_Caudate_basal_ganglia.mCT_neg.small_smooth.bw,Averaged CT (negative strand) methylation values across samples in Caudate samples using small smoothing parameters.,multiple,Brain - Caudate (basal ganglia),
Brain_Caudate_basal_ganglia.mCT_pos.small_smooth.bw,Averaged CT (positive strand) methylation values across samples in Caudate samples using small smoothing parameters.,multiple,Brain - Caudate (basal ganglia),
Brain_Frontal_Cortex_BA9.mCA_neg.small_smooth.bw,Averaged CA (negative strand) methylation values across samples in Frontal cortex (BA9) samples using small smoothing parameters.,multiple,Brain - Frontal cortex (BA9) ,
Brain_Frontal_Cortex_BA9.mCA_pos.small_smooth.bw,Averaged CA (positive strand) methylation values across samples in Frontal cortex (BA9) samples using small smoothing parameters.,multiple,Brain - Frontal cortex (BA9) ,
Brain_Frontal_Cortex_BA9.mCC_neg.small_smooth.bw,Averaged CC (negative strand) methylation values across samples in Frontal cortex (BA9)  samples using small smoothing parameters.,multiple,Brain - Frontal cortex (BA9) ,
Brain_Frontal_Cortex_BA9.mCC_pos.small_smooth.bw,Averaged CC (positive strand) methylation values across samples in Frontal cortex (BA9)  samples using small smoothing parameters.,multiple,Brain - Frontal cortex (BA9) ,
Brain_Frontal_Cortex_BA9.mCG.large_smooth.bw,Averaged CG methylation values across samples in Frontal cortex (BA9)  samples using large smoothing parameters.,multiple,Brain - Frontal cortex (BA9) ,
Brain_Frontal_Cortex_BA9.mCG.small_smooth.bw,Averaged CG methylation values across samples in Frontal cortex (BA9)  samples using small smoothing parameters.,multiple,Brain - Frontal cortex (BA9) ,
Brain_Frontal_Cortex_BA9.mCT_neg.small_smooth.bw,Averaged CT (negative strand) methylation values across samples in Frontal cortex (BA9) samples using small smoothing parameters.,multiple,Brain - Frontal cortex (BA9) ,
Brain_Frontal_Cortex_BA9.mCT_pos.small_smooth.bw,Averaged CT (positive strand) methylation values across samples in Frontal cortex (BA9)  samples using small smoothing parameters.,multiple,Brain - Frontal cortex (BA9) ,
Brain_Hippocampus.mCA_neg.small_smooth.bw,Averaged CA (negative strand) methylation values across samples in Hippocampus samples using small smoothing parameters.,multiple,Brain - Hippocampus,
Brain_Hippocampus.mCA_pos.small_smooth.bw,Averaged CA (positive strand) methylation values across samples in Hippocampus samples using small smoothing parameters.,multiple,Brain - Hippocampus,
Brain_Hippocampus.mCC_neg.small_smooth.bw,Averaged CC (negative strand) methylation values across samples in Hippocampus samples using small smoothing parameters.,multiple,Brain - Hippocampus,
Brain_Hippocampus.mCC_pos.small_smooth.bw,Averaged CC (positive strand) methylation values across samples in Hippocampus samples using small smoothing parameters.,multiple,Brain - Hippocampus,
Brain_Hippocampus.mCG.large_smooth.bw,Averaged CG methylation values across samples in Hippocampus  samples using large smoothing parameters.,multiple,Brain - Hippocampus,
Brain_Hippocampus.mCG.small_smooth.bw,Averaged CG methylation values across samples in Hippocampus samples using small smoothing parameters.,multiple,Brain - Hippocampus,
Brain_Hippocampus.mCT_neg.small_smooth.bw,Averaged CT (negative strand) methylation values across samples in Hippocampus samples using small smoothing parameters.,multiple,Brain - Hippocampus,
Brain_Hippocampus.mCT_pos.small_smooth.bw,Averaged CT (positive strand) methylation values across samples in Hippocampus samples using small smoothing parameters.,multiple,Brain - Hippocampus,
Brain_Hypothalamus.mCA_neg.small_smooth.bw,Averaged CA (negative strand) methylation values across samples in Hypothalamus samples using small smoothing parameters.,multiple,Brain - Hypothalamus,
Brain_Hypothalamus.mCA_pos.small_smooth.bw,Averaged CA (positive strand) methylation values across samples in Hypothalamus samples using small smoothing parameters.,multiple,Brain - Hypothalamus,
