Trait,Stratum,Feature,Total width (bp),Proportion of SNPs,Coefficient,Coefficient_std_error,Coefficient_z-score,Coefficient_p,Coefficient_holm,Proportion of h2,Proportion of h2 standard error,Enrichment,Enrichment_std_error
Depressive symptoms,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-7.706097646644502e-9,9.86088452988206e-9,-0.7814813796158173,0.7827402879431198,1,-0.003008928956279515,0.023881460185096574,-0.17351682589545314,1.3771794646126754
Epilepsy,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,2.8238609370903426e-8,3.935340302785708e-8,0.7175646119069847,0.23651289204014536,1,0.03644113521635246,0.03459938940315359,2.1014620838994333,1.9952535651022145
Ever smoked,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,3.579394625099344e-8,2.258206893579287e-8,1.5850605342125925,0.056476290634947524,1,0.05419322689583121,0.02552185613849354,3.1251773812645642,1.4717766794957858
Extraversion,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,6.664685709141174e-9,2.2615128999642872e-8,0.2947003180590489,0.38411141009286054,1,0.10793472092402585,0.3170692206347124,6.224304545164785,18.284527668512226
Focal epilepsy,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-1.485294995226098e-9,4.6685137146411106e-8,-0.03181515758576452,0.512690270624841,1,0.004383490426868225,0.0698242404723489,0.25278408239779737,4.026575819292069
Generalized epilepsy,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-1.0283304927533871e-8,7.71957506490386e-8,-0.13321076407800875,0.5529866508928253,1,0.009821290345748497,0.02889573889103057,0.5663673525542784,1.6663394075196167
Height,Non-brain-linked,New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-8.613932559855688e-8,3.622739352709029e-8,-2.3777400804212756,0.991290450256728,1,-0.005708024556094586,0.010173452643021297,-0.3291663969133702,0.5866756034005808
Intracarebral hemorrhage,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-7.74483021289037e-7,4.364259018107628e-7,-1.774603702657543,0.9620183272775426,1,-0.24055894474439268,0.3213133438052211,-13.872386200975221,18.52927481673556
IQ,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,2.9764773455345314e-8,2.5542819578298723e-8,1.1652892651143956,0.12195096146520609,1,0.029198086163686823,0.014194702892092445,1.6837749601138292,0.8185702707352613
Ischemic stroke,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-3.878334828305048e-8,4.692769790637923e-8,-0.8264489845724644,0.7957252770161294,1,-0.035840420313448695,0.0522840595877857,-2.066820473966296,3.0150808465145262
Major depressive disorder,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-7.314132589689442e-8,8.611657887886265e-8,-0.849329209881641,0.802150934206712,1,-0.04929268147030785,0.08072773995530963,-2.842576130205214,4.6553512569731925
Neuroticism,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-7.445329553802315e-9,1.3337833230406279e-8,-0.558211324522276,0.7116499556196512,1,0.0048969360931626175,0.013214482508776928,0.28239311058679756,0.7620436022554448
Openness,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-7.837453927184871e-8,9.008598987608242e-8,-0.8699969815468157,0.8078489731196985,1,-0.05615199046086521,0.09344335469010089,-3.238133998527012,5.388626498811595
PTSD,Brain-linked (non-sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,-2.1835567482979294e-8,1.0935984371422557e-7,-0.19966714235655875,0.5791295435592823,1,0.018551800156201004,0.06982768428743094,1.0698323305482975,4.026774414829115
Schizophrenia,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,7.360511943297513e-8,4.584160427818707e-8,1.6056401295710947,0.054176501449846634,1,0.024312306287054608,0.009620382132902188,1.4020251984759384,0.554781517230162
Subjective well-being,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,5.142031086241454e-9,5.5910415000682484e-9,0.9196910962257545,0.17886710340766612,1,0.04272110034499177,0.02675418498494909,2.4636107526413475,1.5428417637843725
Years of education,Brain-linked (sig),New_Hypothalamus_CG-VMRs_subsetByOverlaps_DMRs,26744096,0.01734084830535366,6.415937373494884e-9,8.072240878140748e-9,0.7948149058421861,0.21336058948799097,1,0.03543283618809915,0.02419423979278584,2.0433161956188686,1.3952166218602076
ADHD,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,3.8784812905248747e-8,1.835095961899583e-8,2.113503255987823,0.017278858312124806,0.984894923791114,0.10684181064693571,0.030003516197451417,2.671632871012965,0.7502529172214111
Alzheimers disease,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,1.2249345678432684e-8,2.845975260834975e-8,0.4304094222814457,0.3334489212549267,1,0.08222724384731503,0.08217762954786849,2.0561333266920445,2.0548926963388987
Anorexia nervosa,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,9.082908517006623e-8,8.590741983988997e-8,1.0572903404542824,0.14518955019127408,1,0.10646286408904965,0.07594796075842793,2.6621571229488374,1.8991167148891657
Anxiety disorder,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,3.070234794490092e-8,6.072728246648034e-8,0.5055775048364416,0.3065766383407995,1,0.1660568751686878,0.16522240526978949,4.152335152989912,4.131468816129198
Autism spectrum disorder,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,1.412120588335489e-7,7.852651242572617e-8,1.798272385611337,0.03606692676922342,1,0.13860625948868682,0.047200229140969566,3.4659187890574095,1.1802653186875303
Bipolar disorder,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,2.315289094126171e-7,1.1868934862266112e-7,1.950713455751595,0.025545570902194448,1,0.21137966372707462,0.08403148890324244,5.2856541316310635,2.1012493760138513
BMI,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,5.044157167029412e-8,1.3924493666783727e-8,3.6225067049023325,1.4588094799462625e-4,0.009482261619650706,0.11847774807857353,0.01840539370135057,2.962595301724124,0.46023606787193166
Childhood cognitive performance,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,1.1948900589924272e-8,6.690902414520851e-8,0.17858429027439277,0.42913206536295617,1,0.05207207813859957,0.08045238644301601,1.302088337652374,2.0117521302861223
Cigarettes per day,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,5.611350704984896e-8,2.7916609489430737e-8,2.0100401902707277,0.022213467677246593,1,0.16031722721283792,0.06297018140668376,4.008812387379324,1.5746008563602605
College attainment,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,1.3815559616419917e-8,1.356635338290635e-8,1.0183694340313711,0.1542512112120301,1,0.11014778777660235,0.04305071485373645,2.7543004813515943,1.076504640153692
Conscientiousness,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,1.2994528856128408e-7,8.475131151665281e-8,1.5332540138420288,0.0626066401938662,1,0.6746286771375586,0.8616397715215365,16.869427227555015,21.545733104206434
Coronary artery disease,Non-brain-linked,New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,6.831577653385249e-8,5.528738067686523e-8,1.2356486362255705,0.10829459885531431,1,0.2635352087110247,0.15464936530452983,6.589829599465227,3.867084667763666
Crohns disease,Non-brain-linked,New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,-1.4281304388574195e-7,7.971100253727517e-8,-1.7916352741763402,0.9634042955701793,1,0.004225021183782745,0.0413320171744973,0.10564876621775812,1.0335277457395509
Depressive symptoms,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,5.624874020953096e-9,7.499953480275871e-9,0.7499878546908261,0.22663100980074316,1,0.08773525905459037,0.039388355820725494,2.1938639996626095,0.9849255222147735
Epilepsy,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,1.3058795049071087e-8,3.13696758617776e-8,0.4162872165658104,0.3385999228410913,1,0.0740204775224454,0.06431928694332795,1.8509190332849643,1.608335914539636
Ever smoked,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,3.686208295371548e-8,1.5000521931431515e-8,2.4573866910908007,0.0069975976056569035,0.4128582587337573,0.1478668605299776,0.04044133016465497,3.6974847462181977,1.0112556719243428
Extraversion,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,3.431257271760514e-8,2.367134810625189e-8,1.449540286577205,0.07359337907847975,1,0.85456661126567,1.3706539921560357,21.368865197091296,34.27388807861089
Focal epilepsy,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,-3.877482076960504e-8,3.5413838634108555e-08,-1.094905897387226,0.8632210674325245,1,-0.10749893180936654,0.15570379196216816,-2.6880645140856374,3.893451133303341
Generalized epilepsy,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,2.783413408231543e-8,5.8117050783905904e-8,0.4789323220445214,0.3159933879720931,1,0.06807906753800233,0.04865746780334643,1.7023511073158253,1.2167042997169917
Height,Non-brain-linked,New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,-1.1276882490764783e-7,3.2716561004505775e-8,-3.446842254970415,0.9997164101770003,1,-0.0035186915057421365,0.020537174229683996,-0.08798663961957495,0.513542305371982
Intracarebral hemorrhage,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,-1.217763368672766e-7,3.5601107262665064e-7,-0.3420577230051034,0.6338462736946526,1,-0.017344915381210857,0.2748401020013145,-0.4337182774870012,6.872514105977737
IQ,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,8.476907182335425e-8,2.1556793890029633e-8,3.9323598980348056,4.205800242182733e-5,0.0025234801453096396,0.1568151618136921,0.02737038143653001,3.921241491864335,0.6844100665762526
Ischemic stroke,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,-2.715253012264661e-8,3.964868915836108e-8,-0.6848279400662282,0.7532737489320283,1,-0.0034352577058563427,0.09742674464879132,-0.08590033575614639,2.43620444040989
Major depressive disorder,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,-3.730456111050183e-8,6.849367003524714e-8,-0.5446424624538989,0.7070002777933817,1,-0.011947182535253231,0.13687469035073133,-0.29874527007643886,3.422620037385363
Neuroticism,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,3.3639107934649266e-8,1.132472457569168e-8,2.9704128970036954,0.0014869986465458856,0.08921991879275314,0.12310832645470916,0.024740052072810728,3.078385228219914,0.6186373662901722
Openness,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,1.7717997654662463e-8,7.238258497549253e-8,0.244782604277831,0.40331238200335096,1,0.12701519700433195,0.14869429903595155,3.176078478829984,3.7181752595847946
PTSD,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,2.2199172034578635e-8,9.758494796735994e-8,0.22748561634734674,0.4100230762836876,1,-0.02057975372241494,0.15022960670221158,-0.514607026867455,3.756566395072502
Schizophrenia,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,2.114961496529651e-7,4.8272651990081674e-8,4.3812830025667555,5.89912543777811e-6,3.2445189907779606e-4,0.14354112747930753,0.022472368467501825,3.5893176294366658,0.561932804430763
Subjective well-being,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,1.3011803665194132e-8,4.691426742606218e-9,2.7735280500118633,0.0027726029825047866,0.17467398789780156,0.19903110680426211,0.05310018719856396,4.976872294400876,1.3277967185096005
Years of education,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs,87905276,0.039991202311575845,5.272443131600909e-9,5.159490263381584e-9,1.021892253391965,0.15341594965196131,1,0.10212871400399345,0.03614560190013423,2.5537795340159426,0.9038388398158145
ADHD,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,2.057262486831903e-9,2.0982463769977673e-8,0.09804675510868723,0.46094758349225584,1,0.009573886871896952,0.013519177575903176,0.5898191265587579,0.8328769303738419
Alzheimers disease,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,-6.136392008258077e-9,3.716493510108297e-8,-0.16511241016748782,0.565572247411401,1,0.008335719064778674,0.04528930571639534,0.5135392347761034,2.7901414647491127
Anorexia nervosa,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,7.084415786191924e-8,1.068792721976329e-7,0.662842816995607,0.2537156140102125,1,0.029944867775877314,0.038454520774098534,1.8448155898238565,2.369070384755904
Anxiety disorder,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,8.482989899913072e-8,8.220373367955526e-8,1.0319470321118591,0.15104846577404116,1,0.08938004094706496,0.08855263297918917,5.506442512698963,5.455468331423353
Autism spectrum disorder,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,9.358134062591114e-8,1.1405679896649209e-7,0.8204801596562754,0.2059712175712061,1,0.03166716768918144,0.026932839252739833,1.9509214425595056,1.659253335281046
Bipolar disorder,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,2.5227550143267607e-8,1.0361587929578945e-7,0.24347185310517128,0.4038199435682383,1,0.019693051044575673,0.029303080618505013,1.2132311904044064,1.805276962966972
BMI,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,6.231811705498398e-8,3.169231555580586e-8,1.9663478657862739,0.02462922060726756,1,0.043379403033830526,0.01734774057058264,2.672477954921217,1.0687434819335426
Childhood cognitive performance,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,3.9526435601994266e-8,9.215488041906908e-8,0.42891310175055347,0.3339932325870715,1,0.025620441536317387,0.042886624278562824,1.5784003562187792,2.6421192992458633
Cigarettes per day,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,5.132629903691296e-8,3.41206509207363e-8,1.5042590821654047,0.06625733516600539,1,0.05353234835488764,0.0309454839939701,3.2979711763674615,1.9064606240375392
College attainment,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,-4.056577365587085e-10,1.687260036502381e-8,-0.024042395824156418,0.5095906042538089,1,0.012434243377014785,0.02153367221362794,0.7660373123457166,1.3266264691226792
Conscientiousness,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,2.011201707159098e-8,8.504256639124563e-8,0.23649353406227086,0.4065248620371889,1,0.07027001268263595,0.18233489748161413,4.329129648001891,11.23311894247165
Coronary artery disease,Non-brain-linked,New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,3.5792686700226376e-8,2.8606273022828953e-8,1.2512181042130996,0.10542745739711509,1,0.056327715859112615,0.034048995656954885,3.470185580173763,2.0976588868559416
Crohns disease,Non-brain-linked,New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,-9.121981515803101e-8,9.262684497182907e-8,-0.9848096972942781,0.8376412217907614,1,-0.007244751077180766,0.01781820729579675,-0.4463278926996259,1.097727558793202
Depressive symptoms,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,-7.504193300178409e-9,1.0749604732678382e-8,-0.6980901611541075,0.7574395946409214,1,-0.006006172393408612,0.02388131771576719,-0.37002268800985705,1.4712580318379185
Epilepsy,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,2.212567735391415e-8,3.8977492918586224e-8,0.5676526553446857,0.28513542274270354,1,0.028674493514691153,0.031558136528501056,1.7665515527445166,1.9442043521216648
Ever smoked,Brain-linked (sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,4.6860915917102525e-8,2.0964808148344488e-8,2.2352179703014814,0.01270152114087406,0.6905638687527073,0.0592250249664427,0.022210220732445742,3.6486803075422687,1.368306641636006
Extraversion,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,5.901905847661732e-9,2.3466457571837928e-8,0.25150391061770666,0.40071226955432193,1,0.08492415212880378,0.2939362882369287,5.231928254697395,18.108553726567852
Focal epilepsy,Brain-linked (non-sig),New_Nucleus_accumbens_basal_ganglia_CG-VMRs_subsetByOverlaps_DMRs,24791323,0.01623190303738514,-3.582099860614342e-8,4.703271045852037e-8,-0.7616188447768727,0.7768562378741922,1,-0.040483730000465346,0.07467693464612597,-2.4940840212773367,4.600627201513642
